Product Name,Category,Cost Price,Stock Level,Restock Date,Warehouse/Store ID
Product_8228,Electronics,4081.4,489,2024-11-27,3
Product_8229,Sports,415.34,37,2024-11-10,19
Product_8230,Electronics,224.07,381,2024-11-07,17
Product_8231,Clothing,2306.24,414,2024-10-24,9
Product_8232,Sports,640.99,329,2024-03-25,1
Product_8233,Furniture,4897.36,473,2024-12-30,5
Product_8234,Furniture,4069.5,462,2024-08-29,8
Product_8235,Furniture,2297.67,113,2024-01-09,3
Product_8236,Sports,4898.6,379,2024-05-14,16
Product_8237,Sports,1229.46,210,2024-03-03,18
Product_8238,Sports,3410.93,169,2024-05-17,16
Product_8239,Electronics,136.77,107,2024-05-25,6
Product_8240,Clothing,1892.71,294,2024-04-01,21
Product_8241,Furniture,442.66,113,2024-09-15,18
Product_8242,Electronics,1868.5,135,2024-12-05,24
Product_8243,Furniture,1933.96,72,2024-06-20,24
Product_8244,Electronics,1907.1,209,2024-10-11,19
Product_8245,Sports,2101.44,125,2024-06-07,15
Product_8246,Furniture,3103.42,317,2024-12-21,24
Product_8247,Sports,987.66,172,2024-10-30,2
Product_8248,Furniture,1210.26,89,2024-06-04,23
Product_8249,Groceries,3244.88,323,2024-02-26,8
Product_8250,Electronics,2357.87,442,2024-08-07,14
Product_8251,Groceries,851.5,113,2024-09-16,18
Product_8252,Electronics,3946.86,301,2024-06-27,11
Product_8253,Clothing,4657.86,306,2024-07-25,24
Product_8254,Furniture,2353.41,358,2024-11-30,23
Product_8255,Clothing,3089.45,13,2024-07-07,21
Product_8256,Clothing,4085.96,95,2024-01-14,21
Product_8257,Electronics,4820.57,164,2024-11-16,11
Product_8258,Groceries,4847.29,360,2024-02-26,2
Product_8259,Sports,4618.05,240,2024-11-16,11
Product_8260,Electronics,4089.26,219,2024-09-23,21
Product_8261,Sports,2157.6,286,2024-04-30,1
Product_8262,Clothing,3364.73,415,2024-12-14,11
Product_8263,Sports,3828.93,417,2024-01-01,11
Product_8264,Groceries,504.91,469,2024-08-20,5
Product_8265,Electronics,626.0,34,2024-02-04,14
Product_8266,Groceries,3541.73,182,2024-08-10,19
Product_8267,Groceries,3351.22,204,2024-04-11,24
Product_8268,Electronics,4029.1,136,2024-10-12,11
Product_8269,Groceries,963.67,187,2024-02-04,22
Product_8270,Furniture,4686.57,230,2024-11-05,5
Product_8271,Furniture,1229.86,118,2024-02-23,10
Product_8272,Furniture,718.74,211,2024-05-14,17
Product_8273,Sports,1655.46,197,2024-08-15,4
Product_8274,Groceries,4052.39,403,2024-06-12,13
Product_8275,Electronics,189.78,407,2024-06-10,23
Product_8276,Electronics,1172.81,176,2024-07-15,18
Product_8277,Sports,4780.22,306,2024-12-28,18
Product_8278,Electronics,134.2,405,2024-09-28,5
Product_8279,Furniture,1427.38,114,2024-01-10,4
Product_8280,Groceries,1662.57,87,2024-06-17,5
Product_8281,Electronics,4623.36,150,2024-02-19,7
Product_8282,Electronics,4263.48,20,2024-10-30,8
Product_8283,Clothing,2327.44,207,2024-03-26,2
Product_8284,Clothing,1621.91,374,2024-08-24,7
Product_8285,Clothing,4724.92,474,2024-11-21,19
Product_8286,Groceries,982.09,472,2024-04-24,20
Product_8287,Furniture,2410.26,108,2024-05-31,23
Product_8288,Furniture,2121.27,98,2024-01-02,2
Product_8289,Furniture,4679.26,182,2024-03-15,10
Product_8290,Groceries,3791.26,490,2024-03-08,17
Product_8291,Groceries,2343.71,91,2024-10-17,23
Product_8292,Clothing,3054.91,407,2024-06-17,15
Product_8293,Electronics,4542.23,33,2024-05-03,14
Product_8294,Sports,4164.58,393,2024-07-16,17
Product_8295,Sports,3096.49,482,2024-04-16,20
Product_8296,Electronics,4580.83,215,2024-10-13,14
Product_8297,Clothing,1932.42,141,2024-10-08,8
Product_8298,Electronics,3679.24,97,2024-01-11,22
Product_8299,Electronics,129.77,484,2024-11-14,16
Product_8300,Sports,2935.72,239,2024-02-25,9
Product_8301,Clothing,728.05,235,2024-01-31,18
Product_8302,Groceries,2645.29,171,2024-12-30,22
Product_8303,Sports,1270.23,166,2024-06-16,16
Product_8304,Groceries,1934.38,93,2024-08-01,11
Product_8305,Clothing,3971.21,297,2024-08-25,23
Product_8306,Electronics,340.09,105,2024-01-03,20
Product_8307,Furniture,2710.14,45,2024-10-26,17
Product_8308,Furniture,767.12,160,2024-12-11,10
Product_8309,Clothing,2887.54,452,2024-04-21,14
Product_8310,Furniture,3186.29,139,2024-12-13,15
Product_8311,Groceries,951.33,496,2024-03-15,9
Product_8312,Furniture,79.54,15,2024-04-18,16
Product_8313,Clothing,472.99,54,2024-11-02,22
Product_8314,Clothing,3463.58,443,2024-02-22,13
Product_8315,Groceries,1931.49,470,2024-03-16,5
Product_8316,Furniture,1895.83,464,2024-07-27,17
Product_8317,Furniture,3474.86,64,2024-12-13,13
Product_8318,Electronics,2510.81,41,2024-04-18,22
Product_8319,Sports,3203.57,69,2024-06-23,19
Product_8320,Clothing,4600.68,219,2024-06-15,15
Product_8321,Electronics,2558.98,4,2024-11-27,10
Product_8322,Clothing,3208.27,424,2024-12-06,10
Product_8323,Electronics,3216.58,8,2024-08-30,11
Product_8324,Sports,2696.76,192,2024-01-07,7
Product_8325,Electronics,3338.95,47,2024-03-28,7
Product_8326,Clothing,4180.01,450,2024-02-09,13
Product_8327,Furniture,4048.76,285,2024-05-10,23
Product_8328,Clothing,333.48,232,2024-07-05,14
Product_8329,Groceries,4761.35,120,2024-11-06,1
Product_8330,Groceries,4243.64,468,2024-04-24,20
Product_8331,Groceries,4854.48,168,2024-02-17,14
Product_8332,Groceries,1010.69,445,2024-06-21,3
Product_8333,Sports,2705.22,255,2024-11-14,7
Product_8334,Furniture,2227.47,272,2024-05-27,18
Product_8335,Furniture,1915.94,195,2024-06-14,2
Product_8336,Clothing,2062.25,494,2024-04-14,22
Product_8337,Electronics,4522.92,352,2024-07-14,10
Product_8338,Clothing,3507.31,366,2024-10-03,2
Product_8339,Clothing,1657.51,56,2024-11-27,18
Product_8340,Clothing,1925.45,231,2024-11-27,18
Product_8341,Clothing,2369.18,477,2024-03-19,7
Product_8342,Furniture,1866.3,172,2024-01-15,24
Product_8343,Electronics,1089.86,27,2024-08-01,20
Product_8344,Clothing,2204.97,376,2024-11-17,10
Product_8345,Furniture,443.66,23,2024-04-28,18
Product_8346,Clothing,4279.38,312,2024-11-07,14
Product_8347,Groceries,4133.11,233,2024-08-10,4
Product_8348,Clothing,4465.01,214,2024-04-06,16
Product_8349,Clothing,2257.26,208,2024-09-06,9
Product_8350,Sports,3273.58,426,2024-09-13,6
Product_8351,Groceries,4059.47,106,2024-09-02,12
Product_8352,Electronics,1608.54,63,2024-09-15,6
Product_8353,Clothing,3185.25,219,2024-08-25,9
Product_8354,Electronics,2219.25,99,2024-02-15,17
Product_8355,Groceries,1899.87,416,2024-08-26,2
Product_8356,Clothing,4304.39,353,2024-03-22,5
Product_8357,Sports,3139.19,461,2024-02-03,21
Product_8358,Furniture,3135.81,97,2024-02-06,20
Product_8359,Sports,826.48,411,2024-04-03,4
Product_8360,Sports,1767.25,65,2024-02-16,23
Product_8361,Furniture,4214.23,334,2024-10-16,5
Product_8362,Furniture,1106.79,341,2024-03-06,8
Product_8363,Furniture,4853.79,158,2024-06-21,1
Product_8364,Clothing,4167.79,397,2024-02-21,18
Product_8365,Electronics,1374.69,274,2024-08-15,3
Product_8366,Electronics,585.68,161,2024-07-17,9
Product_8367,Furniture,889.3,51,2024-08-15,2
Product_8368,Sports,1248.9,222,2024-09-22,3
Product_8369,Groceries,1226.85,164,2024-03-20,6
Product_8370,Furniture,130.58,136,2024-09-10,10
Product_8371,Sports,3590.74,468,2024-02-27,23
Product_8372,Sports,4886.48,58,2024-08-21,7
Product_8373,Clothing,1467.85,437,2024-07-05,10
Product_8374,Clothing,130.58,287,2024-06-10,8
Product_8375,Electronics,4595.64,339,2024-09-06,5
Product_8376,Electronics,1070.69,421,2024-02-01,21
Product_8377,Groceries,85.41,421,2024-11-28,4
Product_8378,Groceries,1159.41,45,2024-11-08,7
Product_8379,Groceries,564.88,132,2024-04-07,4
Product_8380,Groceries,3643.93,263,2024-03-11,18
Product_8381,Sports,58.13,122,2024-06-04,16
Product_8382,Sports,2234.69,342,2024-10-20,19
Product_8383,Electronics,2485.16,273,2024-03-14,17
Product_8384,Clothing,3931.8,325,2024-05-16,14
Product_8385,Clothing,2635.7,201,2024-10-23,2
Product_8386,Furniture,667.45,330,2024-09-27,24
Product_8387,Sports,2161.08,345,2024-06-18,16
Product_8388,Groceries,4676.23,388,2024-01-27,6
Product_8389,Groceries,1222.18,243,2024-03-25,7
Product_8390,Furniture,1532.37,321,2024-02-10,22
Product_8391,Clothing,4372.63,240,2024-08-31,22
Product_8392,Groceries,3940.53,365,2024-11-24,9
Product_8393,Clothing,1512.81,128,2024-08-27,11
Product_8394,Furniture,3556.45,33,2024-02-14,18
Product_8395,Clothing,471.32,417,2024-08-10,13
Product_8396,Clothing,2737.82,171,2024-07-19,1
Product_8397,Clothing,4361.33,393,2024-10-31,4
Product_8398,Groceries,4220.46,168,2024-02-10,16
Product_8399,Electronics,1054.08,167,2024-12-21,17
Product_8400,Sports,2689.17,129,2024-04-24,14
Product_8401,Clothing,2022.38,66,2024-07-09,10
Product_8402,Clothing,2826.24,286,2024-12-10,24
Product_8403,Clothing,421.61,286,2024-12-26,10
Product_8404,Electronics,4907.71,310,2024-06-02,24
Product_8405,Furniture,2839.4,468,2024-11-17,8
Product_8406,Groceries,640.48,218,2024-08-27,9
Product_8407,Electronics,3229.23,405,2024-12-28,8
Product_8408,Clothing,88.18,17,2024-02-04,7
Product_8409,Electronics,82.01,232,2024-07-27,7
Product_8410,Electronics,936.78,111,2024-12-26,24
Product_8411,Electronics,1391.1,190,2024-02-04,24
Product_8412,Furniture,1352.64,238,2024-04-26,20
Product_8413,Sports,2243.7,453,2024-12-17,20
Product_8414,Groceries,2590.31,442,2024-08-19,2
Product_8415,Furniture,2139.65,207,2024-02-21,17
Product_8416,Furniture,1900.75,429,2024-07-22,15
Product_8417,Sports,3367.19,59,2024-01-25,11
Product_8418,Furniture,1279.27,487,2024-04-12,6
Product_8419,Electronics,3157.64,415,2024-02-01,10
Product_8420,Electronics,4785.5,99,2024-01-13,10
Product_8421,Clothing,2385.28,129,2024-10-08,11
Product_8422,Furniture,2580.43,128,2024-09-14,17
Product_8423,Clothing,3654.98,160,2024-11-12,8
Product_8424,Groceries,2561.61,338,2024-10-23,2
Product_8425,Electronics,762.34,266,2024-09-03,4
Product_8426,Groceries,3072.98,477,2024-11-20,7
Product_8427,Sports,2568.43,156,2024-02-29,16
Product_8428,Electronics,4759.81,394,2024-03-18,18
Product_8429,Groceries,510.37,462,2024-12-25,9
Product_8430,Sports,2705.52,346,2024-06-21,19
Product_8431,Groceries,3103.81,251,2024-06-30,20
Product_8432,Sports,3118.48,157,2024-10-02,14
Product_8433,Sports,345.52,290,2024-01-13,22
Product_8434,Electronics,1672.76,26,2024-08-11,3
Product_8435,Clothing,1349.59,243,2024-05-21,23
Product_8436,Sports,3415.94,85,2024-11-20,19
Product_8437,Sports,3690.29,273,2024-09-12,21
Product_8438,Electronics,1085.88,155,2024-02-15,16
Product_8439,Clothing,4139.1,310,2024-03-17,3
Product_8440,Furniture,2450.92,473,2024-10-09,15
Product_8441,Furniture,1351.66,52,2024-05-26,21
Product_8442,Clothing,1533.78,165,2024-02-27,21
Product_8443,Groceries,1354.51,22,2024-01-10,8
Product_8444,Electronics,3041.99,220,2024-07-03,12
Product_8445,Clothing,2658.98,3,2024-08-15,21
Product_8446,Furniture,4696.71,301,2024-09-28,13
Product_8447,Sports,1404.76,487,2024-09-16,18
Product_8448,Furniture,1629.93,350,2024-12-22,21
Product_8449,Sports,82.06,28,2024-10-09,3
Product_8450,Electronics,1526.78,474,2024-02-23,18
Product_8451,Sports,1291.86,39,2024-11-14,1
Product_8452,Clothing,2039.88,255,2024-05-19,5
Product_8453,Sports,2503.42,171,2024-11-07,19
Product_8454,Groceries,3367.74,337,2024-05-04,3
Product_8455,Clothing,999.85,331,2024-08-22,16
Product_8456,Electronics,2804.27,208,2024-09-21,10
Product_8457,Clothing,3656.78,300,2024-03-28,2
Product_8458,Groceries,1243.85,60,2024-12-17,15
Product_8459,Electronics,1788.5,71,2024-04-18,8
Product_8460,Furniture,1065.34,327,2024-10-07,14
Product_8461,Groceries,599.61,244,2024-07-17,19
Product_8462,Electronics,3793.21,199,2024-11-20,18
Product_8463,Sports,1238.31,413,2024-06-21,2
Product_8464,Clothing,1869.47,243,2024-04-09,12
Product_8465,Electronics,1276.05,385,2024-06-30,23
Product_8466,Clothing,266.93,460,2024-10-28,19
Product_8467,Sports,3658.5,435,2024-01-28,22
Product_8468,Electronics,3234.48,483,2024-05-03,5
Product_8469,Furniture,2406.82,37,2024-04-16,5
Product_8470,Groceries,3387.96,445,2024-08-02,19
Product_8471,Electronics,4240.17,101,2024-01-05,8
Product_8472,Sports,3111.39,325,2024-06-18,4
Product_8473,Electronics,4538.59,195,2024-09-27,3
Product_8474,Clothing,1047.4,281,2024-02-24,20
Product_8475,Electronics,4422.62,417,2024-12-09,12
Product_8476,Furniture,2730.6,121,2024-02-07,11
Product_8477,Electronics,4216.05,30,2024-08-13,5
Product_8478,Groceries,3731.86,380,2024-07-15,11
Product_8479,Electronics,335.32,484,2024-04-06,9
Product_8480,Clothing,4197.09,10,2024-01-22,22
Product_8481,Electronics,1719.58,258,2024-08-06,4
Product_8482,Furniture,2144.52,258,2024-02-08,1
Product_8483,Sports,104.82,307,2024-11-18,19
Product_8484,Electronics,3805.67,0,2024-06-30,6
Product_8485,Electronics,2361.44,238,2024-05-22,2
Product_8486,Groceries,4701.11,429,2024-06-16,16
Product_8487,Furniture,1440.94,254,2024-04-03,17
Product_8488,Sports,2505.56,383,2024-08-26,4
Product_8489,Clothing,2085.12,133,2024-02-17,13
Product_8490,Electronics,3970.94,341,2024-07-04,15
Product_8491,Sports,2701.44,202,2024-08-09,1
Product_8492,Clothing,2326.4,183,2024-08-01,13
Product_8493,Furniture,4736.76,281,2024-03-20,12
Product_8494,Furniture,1920.82,444,2024-11-03,8
Product_8495,Sports,2475.59,489,2024-04-20,14
Product_8496,Clothing,2793.0,470,2024-12-30,13
Product_8497,Furniture,316.63,357,2024-11-02,13
Product_8498,Sports,2656.24,325,2024-08-26,5
Product_8499,Furniture,1712.21,293,2024-01-25,23
Product_8500,Furniture,3268.72,94,2024-01-21,12
Product_8501,Furniture,3235.94,302,2024-03-14,14
Product_8502,Groceries,3570.93,21,2024-01-26,11
Product_8503,Clothing,2025.79,130,2024-12-25,13
Product_8504,Sports,568.7,183,2024-09-17,10
Product_8505,Sports,2223.81,25,2024-08-31,20
Product_8506,Clothing,2783.32,321,2024-05-12,17
Product_8507,Clothing,173.01,21,2024-08-11,3
Product_8508,Clothing,2759.45,312,2024-02-24,12
Product_8509,Clothing,2026.42,27,2024-02-04,17
Product_8510,Electronics,2418.36,142,2024-04-10,11
Product_8511,Sports,1551.51,197,2024-06-12,20
Product_8512,Electronics,2486.09,124,2024-07-23,11
Product_8513,Furniture,4415.11,479,2024-12-04,11
Product_8514,Furniture,3949.85,20,2024-11-25,8
Product_8515,Sports,3099.42,280,2024-07-23,5
Product_8516,Furniture,3151.56,212,2024-05-24,17
Product_8517,Clothing,4482.18,466,2024-03-07,2
Product_8518,Electronics,2424.5,395,2024-05-26,23
Product_8519,Clothing,2719.77,73,2024-08-12,7
Product_8520,Furniture,4307.88,357,2024-04-11,24
Product_8521,Electronics,3785.85,301,2024-05-27,17
Product_8522,Clothing,2193.65,88,2024-06-03,20
Product_8523,Sports,1561.05,380,2024-10-05,12
Product_8524,Clothing,2613.2,249,2024-07-09,18
Product_8525,Furniture,647.03,250,2024-12-18,21
Product_8526,Electronics,3418.17,15,2024-05-13,20
Product_8527,Sports,2349.02,236,2024-07-19,18
Product_8528,Electronics,2995.19,62,2024-08-05,7
Product_8529,Sports,4238.68,166,2024-04-25,12
Product_8530,Electronics,1813.79,283,2024-08-06,13
Product_8531,Furniture,2510.98,243,2024-12-20,9
Product_8532,Sports,2800.67,56,2024-08-25,6
Product_8533,Groceries,1436.87,59,2024-04-19,22
Product_8534,Electronics,1410.44,469,2024-10-30,21
Product_8535,Electronics,2654.8,385,2024-11-05,4
Product_8536,Clothing,1322.96,76,2024-12-20,16
Product_8537,Sports,4312.95,189,2024-02-19,2
Product_8538,Groceries,4974.63,308,2024-09-20,2
Product_8539,Furniture,1093.72,96,2024-12-27,6
Product_8540,Clothing,2897.53,385,2024-12-13,9
Product_8541,Groceries,769.62,457,2024-11-23,19
Product_8542,Sports,968.58,109,2024-04-18,16
Product_8543,Groceries,3841.55,99,2024-10-14,21
Product_8544,Electronics,1038.42,200,2024-02-14,16
Product_8545,Electronics,3757.56,467,2024-04-16,14
Product_8546,Clothing,2049.94,279,2024-05-25,18
Product_8547,Sports,2423.32,230,2024-01-28,23
Product_8548,Sports,1334.09,202,2024-01-15,23
Product_8549,Groceries,2767.46,137,2024-10-14,8
Product_8550,Clothing,1691.2,23,2024-02-03,6
Product_8551,Sports,914.1,398,2024-12-02,2
Product_8552,Electronics,738.41,342,2024-08-20,2
Product_8553,Groceries,4998.3,132,2024-05-31,1
Product_8554,Furniture,1760.88,295,2024-09-05,16
Product_8555,Electronics,4034.38,425,2024-06-22,9
Product_8556,Clothing,1739.86,432,2024-01-27,1
Product_8557,Sports,3133.65,116,2024-12-12,5
Product_8558,Electronics,4213.75,270,2024-09-13,12
Product_8559,Furniture,3495.37,64,2024-07-02,15
Product_8560,Furniture,391.93,425,2024-09-22,24
Product_8561,Clothing,1004.24,257,2024-02-14,18
Product_8562,Electronics,4374.24,36,2024-10-10,20
Product_8563,Groceries,2382.55,407,2024-09-25,24
Product_8564,Electronics,3012.42,267,2024-06-20,15
Product_8565,Furniture,171.04,207,2024-06-28,21
Product_8566,Clothing,2462.22,163,2024-06-13,24
Product_8567,Clothing,2182.74,10,2024-11-27,12
Product_8568,Groceries,3446.67,299,2024-07-08,5
Product_8569,Clothing,1408.51,488,2024-09-23,18
Product_8570,Clothing,3732.26,13,2024-06-01,10
Product_8571,Clothing,3370.93,284,2024-03-03,10
Product_8572,Clothing,2573.07,99,2024-05-09,23
Product_8573,Clothing,1909.47,193,2024-11-25,10
Product_8574,Furniture,1544.86,34,2024-05-04,10
Product_8575,Electronics,2698.74,62,2024-01-11,2
Product_8576,Sports,2905.28,159,2024-04-12,18
Product_8577,Clothing,2268.25,499,2024-08-04,1
Product_8578,Sports,1636.84,437,2024-06-10,3
Product_8579,Sports,4405.51,297,2024-03-26,23
Product_8580,Furniture,1585.55,215,2024-08-14,16
Product_8581,Clothing,3377.22,218,2024-02-05,19
Product_8582,Sports,4528.89,85,2024-02-16,1
Product_8583,Clothing,3251.91,345,2024-06-18,15
Product_8584,Groceries,1861.32,248,2024-12-03,9
Product_8585,Groceries,1521.18,443,2024-11-17,9
Product_8586,Groceries,4274.34,99,2024-01-16,4
Product_8587,Sports,2475.28,303,2024-09-26,24
Product_8588,Groceries,2987.17,126,2024-07-31,17
Product_8589,Furniture,3001.68,13,2024-12-10,24
Product_8590,Furniture,2692.32,338,2024-04-17,19
Product_8591,Sports,4660.07,128,2024-08-02,10
Product_8592,Clothing,4658.62,417,2024-10-22,19
Product_8593,Electronics,250.09,315,2024-09-05,5
Product_8594,Clothing,2553.05,128,2024-03-26,23
Product_8595,Clothing,2849.56,103,2024-11-18,21
Product_8596,Clothing,4631.51,388,2024-04-19,18
Product_8597,Clothing,394.81,269,2024-04-16,15
Product_8598,Electronics,3955.92,474,2024-04-16,16
Product_8599,Groceries,3229.97,1,2024-05-02,4
Product_8600,Clothing,3675.87,494,2024-10-16,8
Product_8601,Furniture,1493.94,21,2024-01-29,11
Product_8602,Sports,3745.73,316,2024-07-14,19
Product_8603,Sports,1449.23,285,2024-03-04,18
Product_8604,Furniture,3394.55,394,2024-05-25,23
Product_8605,Clothing,3945.76,142,2024-10-29,4
Product_8606,Electronics,3927.37,292,2024-09-28,14
Product_8607,Groceries,2744.65,400,2024-09-29,8
Product_8608,Sports,2097.16,102,2024-07-17,23
Product_8609,Groceries,1255.59,291,2024-04-22,3
Product_8610,Electronics,215.8,369,2024-05-08,24
Product_8611,Sports,292.03,51,2024-08-15,22
Product_8612,Groceries,2121.65,64,2024-04-12,22
Product_8613,Electronics,519.94,79,2024-12-26,6
Product_8614,Groceries,604.22,315,2024-08-02,20
Product_8615,Clothing,1013.77,250,2024-10-01,19
Product_8616,Electronics,2432.47,384,2024-01-17,21
Product_8617,Groceries,2979.17,82,2024-11-02,22
Product_8618,Clothing,3486.62,253,2024-08-22,18
Product_8619,Clothing,2456.79,367,2024-06-22,13
Product_8620,Electronics,3340.45,136,2024-02-17,22
Product_8621,Furniture,4317.44,482,2024-12-07,20
Product_8622,Sports,1902.11,402,2024-04-03,13
Product_8623,Electronics,3456.78,289,2024-04-16,20
Product_8624,Clothing,3309.6,372,2024-04-07,17
Product_8625,Clothing,3200.65,136,2024-08-18,22
Product_8626,Electronics,2938.3,289,2024-07-11,10
Product_8627,Furniture,3644.48,41,2024-10-03,19
Product_8628,Sports,4101.79,140,2024-11-20,19
Product_8629,Groceries,1991.04,442,2024-11-05,20
Product_8630,Electronics,3291.08,333,2024-10-09,12
Product_8631,Sports,1280.13,288,2024-04-25,9
Product_8632,Sports,3792.23,313,2024-12-09,14
Product_8633,Clothing,4407.95,23,2024-07-08,18
Product_8634,Groceries,3819.29,237,2024-05-11,11
Product_8635,Electronics,2480.9,191,2024-09-10,13
Product_8636,Clothing,710.52,34,2024-01-11,15
Product_8637,Clothing,4371.86,270,2024-03-28,24
Product_8638,Furniture,4082.38,336,2024-03-22,1
Product_8639,Sports,3505.12,496,2024-06-01,2
Product_8640,Electronics,4264.85,148,2024-09-04,12
Product_8641,Electronics,2688.48,189,2024-03-06,18
Product_8642,Electronics,4954.37,438,2024-03-31,9
Product_8643,Clothing,4193.51,194,2024-05-25,1
Product_8644,Furniture,859.8,448,2024-06-30,5
Product_8645,Groceries,2040.66,461,2024-08-30,18
